"series","file_name","date","value"
"can_exchange_rate","can_exchange_rate.csv",2011-12-01,119.99
"can_exchange_rate","can_exchange_rate.csv",2012-01-01,121.07
"can_exchange_rate","can_exchange_rate.csv",2012-02-01,122.05
"can_exchange_rate","can_exchange_rate.csv",2012-03-01,122.85
"can_exchange_rate","can_exchange_rate.csv",2012-04-01,123.11
"can_exchange_rate","can_exchange_rate.csv",2012-05-01,121.87
"can_exchange_rate","can_exchange_rate.csv",2012-06-01,120.45
"can_exchange_rate","can_exchange_rate.csv",2012-07-01,121.98
"can_exchange_rate","can_exchange_rate.csv",2012-08-01,124.19
"can_exchange_rate","can_exchange_rate.csv",2012-09-01,125.17
"can_exchange_rate","can_exchange_rate.csv",2012-10-01,123.87
"can_exchange_rate","can_exchange_rate.csv",2012-11-01,122.87
"can_exchange_rate","can_exchange_rate.csv",2012-12-01,123.43
"can_exchange_rate","can_exchange_rate.csv",2013-01-01,123.06
"can_exchange_rate","can_exchange_rate.csv",2013-02-01,121.33
"can_exchange_rate","can_exchange_rate.csv",2013-03-01,119.92
"can_exchange_rate","can_exchange_rate.csv",2013-04-01,120.49
"can_exchange_rate","can_exchange_rate.csv",2013-05-01,120.37
"can_exchange_rate","can_exchange_rate.csv",2013-06-01,119.43
"can_exchange_rate","can_exchange_rate.csv",2013-07-01,118.5
"can_exchange_rate","can_exchange_rate.csv",2013-08-01,118.37
"can_exchange_rate","can_exchange_rate.csv",2013-09-01,118.98
"can_exchange_rate","can_exchange_rate.csv",2013-10-01,118.26
"can_exchange_rate","can_exchange_rate.csv",2013-11-01,117.25
"can_exchange_rate","can_exchange_rate.csv",2013-12-01,115.46
"can_exchange_rate","can_exchange_rate.csv",2014-01-01,112.71
"can_exchange_rate","can_exchange_rate.csv",2014-02-01,111.42
"can_exchange_rate","can_exchange_rate.csv",2014-03-01,110.84
"can_exchange_rate","can_exchange_rate.csv",2014-04-01,111.92
"can_exchange_rate","can_exchange_rate.csv",2014-05-01,112.91
"can_exchange_rate","can_exchange_rate.csv",2014-06-01,113.63
"can_exchange_rate","can_exchange_rate.csv",2014-07-01,114.7
"can_exchange_rate","can_exchange_rate.csv",2014-08-01,112.95
"can_exchange_rate","can_exchange_rate.csv",2014-09-01,112.83
"can_exchange_rate","can_exchange_rate.csv",2014-10-01,111.22
"can_exchange_rate","can_exchange_rate.csv",2014-11-01,110.79
"can_exchange_rate","can_exchange_rate.csv",2014-12-01,109.82
"can_exchange_rate","can_exchange_rate.csv",2015-01-01,105.81
"can_exchange_rate","can_exchange_rate.csv",2015-02-01,102.5
"can_exchange_rate","can_exchange_rate.csv",2015-03-01,102.5
"can_exchange_rate","can_exchange_rate.csv",2015-04-01,104.3
"can_exchange_rate","can_exchange_rate.csv",2015-05-01,105.59
"can_exchange_rate","can_exchange_rate.csv",2015-06-01,104.24
"can_exchange_rate","can_exchange_rate.csv",2015-07-01,100.76
"can_exchange_rate","can_exchange_rate.csv",2015-08-01,99.15
"can_exchange_rate","can_exchange_rate.csv",2015-09-01,98.46
"can_exchange_rate","can_exchange_rate.csv",2015-10-01,99.6
"can_exchange_rate","can_exchange_rate.csv",2015-11-01,98.78
"can_exchange_rate","can_exchange_rate.csv",2015-12-01,95.9
"can_exchange_rate","can_exchange_rate.csv",2016-01-01,93.22
"can_exchange_rate","can_exchange_rate.csv",2016-02-01,95.65
"can_exchange_rate","can_exchange_rate.csv",2016-03-01,99.13
"can_exchange_rate","can_exchange_rate.csv",2016-04-01,101.6
"can_exchange_rate","can_exchange_rate.csv",2016-05-01,101.3
"can_exchange_rate","can_exchange_rate.csv",2016-06-01,101.84
"can_exchange_rate","can_exchange_rate.csv",2016-07-01,101.03
"can_exchange_rate","can_exchange_rate.csv",2016-08-01,101.01
"can_exchange_rate","can_exchange_rate.csv",2016-09-01,100.47
"can_exchange_rate","can_exchange_rate.csv",2016-10-01,99.81
"can_exchange_rate","can_exchange_rate.csv",2016-11-01,99.31
"can_exchange_rate","can_exchange_rate.csv",2016-12-01,100.82
"can_exchange_rate","can_exchange_rate.csv",2017-01-01,101.83
"can_exchange_rate","can_exchange_rate.csv",2017-02-01,102.16
"can_exchange_rate","can_exchange_rate.csv",2017-03-01,99.7
"can_exchange_rate","can_exchange_rate.csv",2017-04-01,99.1
"can_exchange_rate","can_exchange_rate.csv",2017-05-01,97.42
"can_exchange_rate","can_exchange_rate.csv",2017-06-01,99.09
"can_exchange_rate","can_exchange_rate.csv",2017-07-01,103.22
"can_exchange_rate","can_exchange_rate.csv",2017-08-01,103.51
"can_exchange_rate","can_exchange_rate.csv",2017-09-01,105.87
"can_exchange_rate","can_exchange_rate.csv",2017-10-01,104.03
"can_exchange_rate","can_exchange_rate.csv",2017-11-01,102.68
"can_exchange_rate","can_exchange_rate.csv",2017-12-01,102.48
"can_exchange_rate","can_exchange_rate.csv",2018-01-01,104.12
"can_exchange_rate","can_exchange_rate.csv",2018-02-01,102.45
"can_exchange_rate","can_exchange_rate.csv",2018-03-01,99.69
"can_exchange_rate","can_exchange_rate.csv",2018-04-01,101.22
"can_exchange_rate","can_exchange_rate.csv",2018-05-01,101.44
"can_exchange_rate","can_exchange_rate.csv",2018-06-01,100.08
"can_exchange_rate","can_exchange_rate.csv",2018-07-01,100.32
