"date","infl_can","infl_us","gdp_can_growth","gdp_us_raw","unemp_can_raw","unemp_us_raw","ippi_can_inf","ppi_us_inf","oil_inf","exrate_can_inf","mxp_us_inf"
2008-08-01,0,-0.0014895846082954,-0.000533840922258833,-5.33301468556519,6.2,10.8,0.0128732029362055,0.00350877552967965,-0.133777783798537,-0.0290842499912216,-0.0043346405104403
2008-09-01,0.000866175887848541,0.000854726299673203,0.000463338968712534,-9.57733393841875,6.3,11.1,-0.00466201310581127,0.00291460422008072,-0.113901404349105,0.00579862285118704,-0.00960286733334126
2008-10-01,-0.00695050582652268,-0.00863561639955801,-0.000874404149321606,-8.31729773358794,6.4,11.8,0.0196651796978609,0.00696058494762397,-0.306720415957932,-0.0844101877516694,-0.00881062968215485
2008-11-01,-0.00349345333455986,-0.0178640940928183,-0.00992425672193953,-11.1419206080678,6.7,12.7,-0.00689657905906049,-0.00115673812782369,-0.290252487965084,-0.0239464121939106,-0.0169571220667564
2008-12-01,-0.00350570034762843,-0.00826760505408153,-0.0136415660262905,-7.94701809081064,7,13.6,-0.00578370611684864,-0.00231749814036242,-0.331980507416736,-0.019617993447655,-0.0108598352360083
2009-01-01,-0.00175746969664647,0.0025275743322668,-0.00465444338743204,-4.30605724477762,7.5,14.1,-0.00116076623596317,-0.00116076623596317,0.0142462870619444,0.00995421511008132,-0.00822297918043269
2009-02-01,0.00351185611153948,0.0036360422314452,-0.00510361066105602,0.529295042385318,8.1,15.1,0.00232018665569722,-0.00232558244347469,-0.0648742284039905,-0.00633190951933216,-0.00736651581676195
2009-03-01,-0.000876808473534219,-0.000987770541272859,-0.00806861695961558,-2.19605970208623,8.4,15.8,0.00347021747900733,0,0.204083549201375,-0.0114994632968992,-0.00835271677572891
2009-04-01,-0.00263504763800526,0.00100657575219731,-0.00321332263939844,-0.542724983936385,8.4,15.9,-0.00579040413470455,0.00348634867943787,0.0350481614849434,0.0194808177154968,-0.00186567218294975
2009-05-01,0.00438789646541959,0.00147041233264744,-0.00105244767839174,-0.46231846914755,8.7,16.5,-0.0187578770705565,-0.00348634867943787,0.173047398761416,0.0534190024456596,0.00186567218294975
2009-06-01,0.00436872691341517,0.00826535985544119,0.00111342518441759,-0.0399007678631884,8.8,16.5,-0.0047449673842257,0.00464576909917191,0.16529332564739,0.0191158196537291,0.000931532438111837
2009-07-01,-0.00349345333455986,-0.000298009855155712,0.0015159245014047,1.41418836151828,8.8,16.4,-0.00118976813558902,-0.00406386626052324,-0.0821150238383428,-0.000631341621872394,-0.00186393343806301
2009-08-01,0.00174825219352925,0.00334285979087934,-0.000567593243339104,2.06690054405096,8.7,16.7,0,0.00174367960482602,0.102159763481464,0.0281107283997182,0.00372439909098254
2009-09-01,0.000872981286344832,0.00192902546683626,0.00728899512840009,4.80067847661225,8.5,16.7,-0.00357782134788387,-0.00116211518017728,-0.0233529051916168,0.00227810490182101,0.0027842245364047
2009-10-01,0.00174367960482691,0.00299743499858529,0.000812459693738887,5.3253583407077,8.6,17.1,-0.00599162966826672,0.00290275965796205,0.0870113769896292,0.0208728835394494,0.00462321674145727
2009-11-01,0.005212870188533,0.00334299654493098,0.00555283977639931,4.70422581531055,8.6,17.1,0.00479617226349305,0.00347222571074912,0.0295382870012846,-0.00783035451253777,0.00643680383347878
2009-12-01,0,0.000520041154797646,0.00254464822232769,1.65714832841618,8.6,17.2,0.00358209338250504,0.00346021106489491,-0.0461842536198525,0.00825882189130223,0.00548447444216027
2010-01-01,0.0034602110648958,0.000648521875846519,0.00577221670663874,1.25706550231914,8.4,16.6,0.0011911853701525,0.00287439117134358,0.0505343116565937,0.0124309817029982,0.00545455897827196
2010-02-01,0.000863185206810613,-0.000952229876745037,0.00489081960998128,0.687699238856131,8.4,17,0.00118976813558902,0.0017206772240792,-0.0250788738258789,-0.00636647454053918,0.000906207583538432
2010-03-01,-0.00259179410742849,0.000331313245896858,0.004592556924786,4.22259372632619,8.3,17.1,-0.00357355949086546,0.00685325355056943,0.0610634496143634,0.0301960373735231,-0.000906207583538432
2010-04-01,0,0.000230014077875929,-0.00136633226669503,4.68383319244404,8.2,17.2,0.0047619137602446,-0.00113895228713012,0.037347986841759,0.0182574967835842,0.00452284805372649
2010-05-01,0.000864677961353699,-0.000519907164575173,0.00430532122748417,4.25160779113791,8.2,16.7,0.00827917206902029,0.00170794234515537,-0.133717841203393,-0.0226461926033874,0.00360360750329836
2010-06-01,0.00258955690673357,-0.000418882877728066,0.00255941187449515,2.9883989372275,8,16.4,-0.0070922283094923,-0.00570452202964145,0.0214658094578972,0.00480173122280814,-0.00450654210189061
2010-07-01,0.00515908281002719,0.00186750866135821,0.0014308600594628,2.90021758451044,8.2,16.4,0,0.0028563287057537,0.0129238248761361,-0.0136373309225828,-0.00180831875678322
2010-08-01,-0.000858000910636036,0.00146029672723902,0.0030537413302163,2.67297933239118,8.2,16.5,0.0059136777900477,-0.000570613424897282,0.00366204960651384,-0.00108900534322576,0.00180831875678322
2010-09-01,0.00171526628675434,0.00161394631065725,-3.56521762032713e-05,3.37664866504147,8.2,16.9,0.00470589103741315,0.00398747324122084,-0.0179140723137152,0.00167490199108045,0.00270636159774273
2010-10-01,0.00598036810148628,0.00347579870179526,0.00523425435369695,2.78808391258954,8.1,16.6,0.00468384931242571,0.0011363637586479,0.0846938788492668,0.0025071047730183,0.00269905696916517
2010-11-01,0.00255210687223517,0.00253063685923394,0.00481129466001562,1.13505062361434,7.9,16.9,0.00349854584251386,0.00226886087119116,0.028411685950374,0.00748382006122839,0.00805373480709726
2010-12-01,0.00423909070576656,0.00400853143884916,0.00706781512590204,-1.2057339167438,7.8,16.6,0.00580384681980028,0.00339366841543676,0.056531775076679,0.00866091940033975,0.00355872261699375
2011-01-01,0.001690617477907,0.003237794880806,0.00340704692826499,-3.13893349751848,7.8,16.1,0.00346620797648622,0.00450704988300199,0.000224315837638045,0.00964453736548787,0.00884179058146106
2011-02-01,-0.000844951465563959,0.00320931925142531,-0.00168257106234115,-1.33283691654078,7.8,16,0.00689657905906049,0.0106235273657305,-0.00663856165173549,0.00259951405523307,0.00701757265864611
2011-03-01,0.00673970537691293,0.00516021138565659,0.00316793937313697,4.79492191089552,7.8,16,0.00571103779551407,0.00166713014438979,0.149462741851718,0.00743618040265037,0.00523104941755292
2011-04-01,0.00418936515527779,0.00468311604905569,0.000188088402103048,3.81139795083726,7.8,16.1,0.00454546237167452,0.00221852559102587,0.0628296439888851,0.0125636830431013,0.00779562198245554
2011-05-01,0.00333890126551406,0.00317666379111969,-0.00216773345091781,2.44141988743531,7.7,15.9,-0.00340715832161376,-0.00110864756366436,-0.0820685569760915,-0.0115173631762246,0.004304784951632
2011-06-01,-0.00333890126551406,0,0.00435530525447092,-0.29525597869727,7.7,16.1,0.00340715832161376,0.00332226219197818,-0.0470770634846005,-0.010431502023402,0
2011-07-01,0.001670844164817,0.0026166105186638,0.0067755246394583,-1.89402130974419,7.4,15.9,-0.00227014853453866,0.00441258300087544,0.010746125316996,0.0207553102538762,0.000858737708417934
2011-08-01,0.0025010434045889,0.00314949728891101,0.0049342907160117,0.0237520899122523,7.4,16.1,0.012422519998557,0.00329670628249179,-0.119621826944527,-0.0258078839558724,0.00257179738837099
2011-09-01,0.00332502384477174,0.00216919345588362,0.0026360193715842,2.98051441378831,7.5,16.4,0.0033613477027048,0.00328587371220301,-0.00942689553064202,-0.00935736943464072,0.00171086440362966
2011-10-01,0.00331400469003729,0.000674979676975163,-0.000160259789895534,6.33633898465574,7.5,15.8,-0.0101181301655853,0.00109289628364451,0.00931105423308942,-0.0146206292720192,-0.00342466088136462
2011-11-01,0.00082678797599467,0.00184614488049473,0.00110218055723266,5.22021795001927,7.6,15.6,0.00112930559715174,0.0027270265059256,0.118297783184093,-0.0023458455797849,-0.00257621439177314
2011-12-01,-0.00165426009602676,0.000237680241968796,0.00481374733389472,4.77649610276603,7.5,15.2,-0.00565932466890118,0.000544514034690025,0.0143063956512384,0.00643788018451641,0.000859475772719165
2012-01-01,0.00577797727988827,0.00272049215726167,-0.000788561536914756,3.26304837121412,7.7,15.1,0.00226757466778071,0.00380331890141328,0.0172010477506239,0.00896048474335132,0
2012-02-01,-0.000823384155204998,0.00213516503686773,-0.00248832152771072,2.04589380370572,7.6,15,0.0056465423882095,0.00108401094625865,0.0190651302337699,0.00806190611932056,-0.000859475772719165
2012-03-01,0.000823384155204998,0.00209128213139831,0.00263825201730761,1.40362130256109,7.4,14.6,-0.00112676068258999,0.00270489751070002,0.0380157122543485,0.00653330212821945,0.00343347976789143
2012-04-01,0.00328677370662334,0.00165941076607456,0.00355983247430203,1.9858082648929,7.4,14.7,0,0.000540102632626827,-0.0271164217963129,0.00211416569233513,0
2012-05-01,-0.00328677370662334,-0.00207032177028221,0.00168809122918212,2.01232120281161,7.6,14.8,-0.00112803170449904,0.00107933091967549,-0.087539443749538,-0.010123361824113,-0.000857265376118299
2012-06-01,-0.00247218914538916,-0.000826704797574074,0.000590798908573831,1.19400863036725,7.4,14.7,0.00338028490882358,0.00161681522690582,-0.139920416795078,-0.0117201737745303,-0.00257621439177314
2012-07-01,0,0.000288768230500835,0.00203896662288727,0.516583397828426,7.3,14.7,-0.00677203490994405,0.0032258092488826,0.0658286970081079,0.0126223678074302,-0.00344530917891284
2012-08-01,0.0041169263582681,0.00579271774312318,-0.0012551115503463,-0.148661664651593,7.4,14.6,-0.00454030291878293,0.00268024818719947,0.0684770008679969,0.017955554091631,-0.000863185206810613
2012-09-01,0.00164203649374439,0.00475991986345825,-8.05808714243739e-05,-0.456024989776788,7.4,14.8,0.00567216495246647,0.00107009105984446,0.00402884344783594,0.00786016237999032,0.00172562596746939
2012-10-01,0.00245801025026893,0.00269316475440018,-0.000419681220755308,-0.689700711497294,7.4,14.4,0,0.00106894718890516,-0.0545787618121976,-0.0104401847738229,0.00344234419097322
2012-11-01,-0.000818665620836434,-0.00168075617407748,0.00476454973707874,1.69407068576648,7.4,14.4,0.00225988796743692,0.0037323423759279,-0.0336357125761193,-0.00810574268662911,0
2012-12-01,-0.000819336383401925,-0.000121088935646441,-9.79465262549439e-05,3.90190353639992,7.3,14.4,0,-0.000532339645257451,0.0152534639289854,0.00454730787635782,0.000858737708417934
2013-01-01,0.000819336383401925,0.00197882976647978,0.00569536417517824,4.86522952892488,7.1,14.5,0,0.00372044011390305,0.0756027407429514,-0.00300215244349378,0.000858000910636036
2013-02-01,0.00653063545533072,0.00541523784895492,0.00290332586166997,5.15810550932681,7.1,14.3,0.00562747686572873,-0.00106157122495887,0.00578735765895022,-0.0141579352485621,0
2013-03-01,-0.000814000858947672,-0.00281587997395238,0.00337185502379356,0.922475990424132,7.3,13.9,0,0.00318133884435756,-0.0251806132927026,-0.0116892522694396,-0.000858000910636036
2013-04-01,-0.00407997301991525,-0.00209016213434055,0.00168877013724789,-0.471112718799112,7.2,14,-0.00449944516122969,-0.00211976761939869,-0.00994817892950994,0.00474190814084263,0
2013-05-01,0,0.000414069750788393,0.00268054363386661,1.11637600056454,7.1,13.9,-0.00225733730165079,0.00159024682333531,0.0266997042796424,-0.000996429543540955,-0.0034393843019096
2013-06-01,0.00244998080898462,0.00237757952195494,-0.00366526738866924,1.80546149886613,7.2,14.2,0.00112930559715174,0.000529520796063387,0.0132438345265635,-0.00783990671130841,-0.00345125450421513
2013-07-01,0.00162999221093063,0.00195553898719592,0.005731958032138,3.05185439893652,7.3,13.8,-0.00339175000112046,0.00105820115694755,0.0888630603332645,-0.00781746510514925,-0.00606850583638074
2013-08-01,0.000814000858947672,0.00238444563137108,0.0043754232236175,5.63267927843295,7.3,13.6,0.00339175000112046,0.00211304885806918,0.0179895023660723,-0.00109764860938366,-0.00174064447778388
2013-09-01,0.00162601661841855,0.000376873666131594,0.00340477564056307,5.37638987716554,7.1,13.5,-0.00339175000112046,-0.00105596630720406,-0.00263083868737457,0.00514009979395702,0
2013-10-01,-0.000812677817990881,0.000535087863489991,0.00541881735390959,4.29860935036763,7.3,13.6,-0.00113314459716918,0.00211081872569174,-0.055615549281061,-0.00606982136707579,0.000870700969243465
2013-11-01,0.00162469572700275,0.00184279044557734,0.00249548425667356,2.28734889193972,7.1,13.1,0.00226500663085272,0.00210637255341517,-0.0687513478981581,-0.00857718306629529,0.000869943508540416
2013-12-01,0.00324149392417095,0.00264067949336599,-0.00408330191561568,-2.62874971691442,7.4,13.1,0.00338791967193597,0.00367550951980267,0.0393805128713085,-0.0153842576936007,0.00173761989854082
2014-01-01,0.00242424361150562,0.00242124171757485,0.000499852229179254,-4.33054394037337,7.3,12.6,0.0134380521620407,0.00470589103741226,-0.0313159530345777,-0.0241060013788008,0.00433088593783992
2014-02-01,0.00322320988156921,0.00110017320770073,0.00500939638130582,-0.407667344775511,7.3,12.6,0.00996134412967287,0.00156372197618282,0.0634678784514824,-0.011511303661317,0.00258955690673357
2014-03-01,0.0016077173880964,0.00203997314024917,0.00263861895298234,4.34678062798976,7.1,12.7,0.00549150199367521,0.00312012733624378,-0.000198393017216247,-0.00521912459789231,0.00430108189939116
2014-04-01,0.00400802139753953,0.00186245016756281,0.00200616924209918,5.92109471805987,7.1,12.3,-0.00219298333501072,0.00569507104892519,0.0125204967781389,0.00969661036244851,-0.0034393843019096
2014-05-01,0.000799680170564088,0.00190119748174045,0.00627819842910426,6.92384819570118,7.3,12.3,-0.00440044714482113,-0.00103305794311392,0.00107711148724476,0.00880671083520479,-0.000861697597481559
2014-06-01,0.00239521072595483,0.0013202602787965,0.00455710841945667,6.30421953094854,7.2,12,0.00110192848615664,0.00206504977876953,0.0347200330960309,0.00635651473748666,-0.00172562596746939
2014-07-01,0,0.00112485240275095,0.00139208123351686,5.54307004384618,7.1,12.1,0.00329851865866448,0.00308960080989529,-0.0210151969286718,0.00937246820540771,0
2014-08-01,0.00079713037301854,-0.000160014148960386,-0.00209647980807937,2.76314364576433,7,12,0.00219298333501072,0.000514006693403068,-0.0704833698376639,-0.015374781221313,-0.000863930939264179
2014-09-01,0.00159235702436256,7.15884422870516e-05,0.00399675330149307,1.79670807945714,7,11.7,0,0.00102722145653011,-0.0351024181592816,-0.00106298176365716,-0.000864677961353699
2014-10-01,0.0015898254540998,-0.000197933490782454,0.00286978935772275,0.913326587217645,6.8,11.5,0.00109469085918157,0.00409836639228267,-0.099287610471154,-0.0143720393909375,-0.00173160216427792
2014-11-01,-0.0015898254540998,-0.00188443458454213,0.000657796624546236,2.42404623753767,6.8,11.4,0.00109349382137136,0,-0.107601043777974,-0.00387370422683642,-0.00260303834616238
2014-12-01,-0.00159235702436256,-0.00308937665812437,0.00153700252197098,4.21786390994658,6.7,11.2,0.00218340698094366,0.00102197249569258,-0.245525700104661,-0.00879385568185498,0
2015-01-01,-0.00319234109897337,-0.00639069349248711,-0.00416764710836759,3.45855678277506,6.8,11.2,0.0151518050206016,0.0015310031058906,-0.22762312606191,-0.0371976289346563,-0.00697474492707162
2015-02-01,0.00319234109897337,0.00253143688849811,-0.00134833589007677,3.41554173242724,6.9,10.9,0.00962059798698256,-0.0015310031058906,0.0687387095844523,-0.0317822343376069,-0.00262812240626964
2015-03-01,0.00476948439903513,0.00269032959658144,-0.000576466392473662,4.20782690151119,6.9,10.9,-0.00106439605578679,-0.00102197249569258,-0.0561122792116402,0,-0.00439561147303813
2015-04-01,-0.00238189870453365,0.00104193589238211,-0.000306989846293959,2.09348866052819,7,10.9,-0.0042689499195756,-0.00153491971808428,0.129838887348791,0.0174085634282637,-0.00441501820911672
2015-05-01,0.00396668509010478,0.00329231970405353,-0.000541791452949525,1.23665141870436,6.9,10.9,-0.00107009105984446,0.00255689221377686,0.084820426420777,0.0122923078116965,-0.000885347556724092
2015-06-01,0.00395101264667996,0.00276409717171511,0.00272802242942483,1.64065151830961,6.9,10.4,0.00320684400957916,0.00407747761665611,0.0092367774020552,-0.0128677370018337,-0.000886132091657998
2015-07-01,0.00236313619228312,0.00158506290399441,0.00252733811184491,2.58991468879978,7,10.3,0.00955928681345597,-0.000508776403750133,-0.161477129645325,-0.0339544813321799,-0.002663117419484
2015-08-01,0,-4.20108934306995e-06,0.00214468620298902,0.767516630008633,7.1,10.2,0.00421941554270866,0.00152555330883697,-0.171690642946591,-0.0161075965186042,-0.00356189156636066
2015-09-01,-0.000787091736817125,-0.00225011713527223,-0.00411129527911669,0.562137356171763,7.1,10,0.00105207795080364,0.000508001026926941,0.0591003882724497,-0.00698348063575072,-0.00178571476023404
2015-10-01,0.00157356444743062,0.00098899280204634,0.000976728873231636,0.299300356684363,7,9.8,-0.00421496935931209,-0.00254258972471444,0.0161399359638992,0.0115117902604975,-0.00358102441770658
2015-11-01,0.000785854657339158,0.00119390450335111,0.0024029678617925,0.720950582286305,7.1,10,-0.00317292704057692,0.00101781179270066,-0.0853212911004522,-0.00826700947807346,-0.00269420908369167
2015-12-01,0.000785237574701725,-0.00107613224951653,0.00115425292932514,2.40582962693237,7.3,9.9,0.00528263246442684,-0.00101781179270066,-0.132051405808804,-0.0295891732230862,-0.00360360750329836
2016-01-01,0.000784621460418577,-0.000458548680452253,0.00608027447166748,3.29012490150854,7.2,9.7,0.0156824960006174,0.0040650462481695,-0.160354340990754,-0.0283436909447978,-0.000902934598592253
